01613	10.490	-69.965	11.207	-70.685	785.061	111.782
02048	10.485	-69.964	11.207	-70.685	747.020	112.208
03780	10.482	-69.960	11.207	-70.685	766.291	112.735
03896	10.484	-69.953	11.207	-70.685	906.498	113.151
03885	10.478	-69.933	11.207	-70.685	751.498	115.133
03929	10.474	-69.925	11.207	-70.685	714.294	116.140
03975	10.472	-69.920	11.207	-70.685	697.962	116.658
04005	10.465	-69.920	11.207	-70.685	672.673	117.179
04087	10.457	-69.921	11.207	-70.685	650.392	117.697
03846	10.453	-69.919	11.207	-70.685	633.432	118.240
03886	10.451	-69.914	11.207	-70.685	616.099	118.777
03921	10.443	-69.911	11.207	-70.685	598.663	119.656
03917	10.429	-69.916	11.207	-70.685	623.566	120.274
04574	10.422	-69.917	11.207	-70.685	656.256	120.740
04575	10.417	-69.917	11.207	-70.685	663.868	121.200
01298	10.394	-69.819	11.207	-70.685	410.448	130.546
01271	10.393	-69.814	11.207	-70.685	437.423	131.057
02198	10.396	-69.805	11.207	-70.685	468.522	131.565
02378	10.394	-69.801	11.207	-70.685	487.585	131.997
00988	10.391	-69.798	11.207	-70.685	502.476	132.493
00824	10.385	-69.798	11.207	-70.685	536.636	132.987
02177	10.369	-69.805	11.207	-70.685	640.179	133.593
01272	10.365	-69.803	11.207	-70.685	671.623	134.088
00815	10.362	-69.799	11.207	-70.685	693.970	134.620
02187	10.359	-69.796	11.207	-70.685	621.657	135.104
01273	10.334	-69.819	11.207	-70.685	432.804	135.220
01300	10.331	-69.817	11.207	-70.685	435.725	135.699
00981	10.328	-69.813	11.207	-70.685	439.438	136.199
00996	10.325	-69.809	11.207	-70.685	444.841	136.704
00750	10.323	-69.805	11.207	-70.685	449.721	137.204
00679	10.322	-69.800	11.207	-70.685	454.311	137.660
00997	10.320	-69.795	11.207	-70.685	457.708	138.189
00841	10.320	-69.788	11.207	-70.685	463.260	138.692
00737	10.317	-69.785	11.207	-70.685	470.463	139.200
00690	10.324	-69.772	11.207	-70.685	478.692	139.653
00828	10.328	-69.763	11.207	-70.685	491.970	140.058
02271	10.328	-69.757	11.207	-70.685	497.671	140.553
00699	10.329	-69.749	11.207	-70.685	504.678	141.087
00975	10.323	-69.749	11.207	-70.685	508.233	141.579
00861	10.301	-69.756	11.207	-70.685	537.644	142.650
00730	10.299	-69.752	11.207	-70.685	544.231	143.141
00835	10.299	-69.745	11.207	-70.685	550.595	143.739
00998	10.296	-69.740	11.207	-70.685	556.156	144.273
00959	10.290	-69.740	11.207	-70.685	562.491	144.766
02327	10.285	-69.739	11.207	-70.685	569.060	145.248
01182	10.282	-69.736	11.207	-70.685	572.550	145.778
00783	10.276	-69.735	11.207	-70.685	575.592	146.316
02324	10.270	-69.735	11.207	-70.685	582.870	146.794
01970	10.266	-69.732	11.207	-70.685	584.605	147.277
00882	10.263	-69.729	11.207	-70.685	588.123	147.769
00855	10.260	-69.725	11.207	-70.685	593.012	148.323
02329	10.259	-69.719	11.207	-70.685	598.760	148.855
02274	10.257	-69.714	11.207	-70.685	606.822	149.324
01063	10.254	-69.706	11.207	-70.685	615.070	150.274
01177	10.250	-69.703	11.207	-70.685	624.298	150.833
01197	10.243	-69.704	11.207	-70.685	627.405	151.319
01304	10.255	-69.710	11.207	-70.685	607.792	149.829
00709	10.216	-69.697	11.207	-70.685	726.000	153.872
01313	10.207	-69.700	11.207	-70.685	715.000	154.380
02346	10.201	-69.700	11.207	-70.685	713.000	154.872
01987	10.188	-69.708	11.207	-70.685	679.000	155.293
02316	10.185	-69.705	11.207	-70.685	686.000	155.805
02278	10.181	-69.702	11.207	-70.685	680.000	156.323
01123	10.178	-69.699	11.207	-70.685	692.000	156.807
01120	10.174	-69.697	11.207	-70.685	703.000	157.304
01963	10.171	-69.693	11.207	-70.685	713.000	157.768
01116	10.168	-69.689	11.207	-70.685	733.000	158.340
01985	10.164	-69.686	11.207	-70.685	753.000	158.837
02156	10.160	-69.684	11.207	-70.685	754.000	159.331
01137	10.154	-69.685	11.207	-70.685	759.000	159.769
01962	10.122	-69.711	11.207	-70.685	669.000	160.472
01983	10.118	-69.707	11.207	-70.685	455.000	161.102
00735	10.113	-69.708	11.207	-70.685	685.000	161.405
01310	10.075	-69.689	11.207	-70.685	684.000	166.019
01010	10.109	-69.706	11.207	-70.685	670.000	161.886
02320	10.104	-69.705	11.207	-70.685	653.000	162.445
01052	10.100	-69.704	11.207	-70.685	652.000	162.874
01034	10.096	-69.701	11.207	-70.685	654.000	163.312
00702	10.095	-69.701	11.207	-70.685	655.000	163.444
01083	10.091	-69.699	11.207	-70.685	637.000	163.901
01045	10.085	-69.700	11.207	-70.685	625.000	164.350
00711	10.081	-69.700	11.207	-70.685	694.000	164.691
00852	10.077	-69.692	11.207	-70.685	656.000	165.609
00790	10.071	-69.681	11.207	-70.685	641.000	166.902
00863	10.068	-69.676	11.207	-70.685	624.000	167.485
00686	10.065	-69.674	11.207	-70.685	628.000	167.962
00851	10.061	-69.671	11.207	-70.685	629.000	168.484
01878	10.058	-69.668	11.207	-70.685	628.000	168.945
01144	10.054	-69.665	11.207	-70.685	630.000	169.454
02242	10.050	-69.663	11.207	-70.685	628.000	169.975
00774	10.046	-69.660	11.207	-70.685	627.000	170.414
00844	10.043	-69.657	11.207	-70.685	630.000	170.912
01307	10.040	-69.653	11.207	-70.685	644.000	171.529
01152	10.037	-69.642	11.207	-70.685	651.000	172.513
00666	10.037	-69.642	11.207	-70.685	656.000	172.512
01149	10.035	-69.634	11.207	-70.685	670.000	173.289
00759	10.033	-69.628	11.207	-70.685	683.000	173.867
01200	10.032	-69.622	11.207	-70.685	694.000	174.364
01944	10.025	-69.613	11.207	-70.685	714.000	175.599
00791	10.023	-69.608	11.207	-70.685	727.000	176.158
